LIMIT_BAL,AGE,code_repayment_sept,code_repayment_aug,code_repayment_july,code_repayment_june,code_repayment_may,code_repayment_april,Dues,Previous_payments,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
20000.0,23,0,0,0,0,0,-1,26558.0,23782.0,1,0,1,0,0,0,0,1,0
260000.0,38,-1,-1,-2,-2,-2,-2,252.0,0.0,0,1,1,0,0,0,0,1,0
490000.0,34,0,0,-1,-1,-1,-1,61326.0,41858.0,0,1,1,0,0,0,0,1,0
130000.0,24,0,0,-1,-1,-1,0,160283.0,81646.0,0,1,0,1,0,0,0,1,0
50000.0,43,0,0,0,0,0,0,174490.0,7537.0,1,0,0,1,0,0,1,0,0
170000.0,39,-1,-1,-1,2,-1,-1,14240.0,12491.0,0,1,0,1,0,0,1,0,0
500000.0,47,-1,-1,-1,-1,-1,0,24229.0,18237.0,1,0,0,0,1,0,1,0,0
50000.0,24,-1,-1,-1,-1,-1,-1,3601.0,3300.0,0,1,1,0,0,0,0,1,0
90000.0,36,4,3,2,0,0,0,265965.0,4800.0,1,0,0,1,0,0,1,0,0
50000.0,24,-1,-1,-1,0,-1,-1,42013.0,36588.0,0,1,0,1,0,0,0,1,0
80000.0,41,3,2,2,2,2,0,52386.0,3400.0,1,0,1,0,0,0,1,0,0
140000.0,57,2,2,2,2,2,3,673185.0,29791.0,1,0,1,0,0,0,1,0,0
240000.0,39,-2,-2,-2,-2,-2,-2,1854.0,1854.0,0,1,0,0,1,0,1,0,0
210000.0,32,0,0,0,0,-1,-1,957785.0,119773.0,0,1,0,1,0,0,1,0,0
120000.0,26,-1,-1,-1,-1,-1,-1,6473.0,4897.0,0,1,1,0,0,0,0,1,0
220000.0,36,0,0,0,0,0,0,1236009.0,47426.0,0,1,1,0,0,0,1,0,0
230000.0,46,-1,-1,-1,-1,-1,-1,4444.0,5445.0,0,1,0,1,0,0,1,0,0
200000.0,42,-1,-1,2,-1,-1,-1,6990.0,32747.0,0,1,1,0,0,0,0,1,0
150000.0,34,-1,-1,-1,-1,-1,-1,93361.0,83839.0,0,1,1,0,0,0,1,0,0
180000.0,46,-1,2,-1,0,0,0,40260.0,19656.0,0,1,0,0,1,0,1,0,0
20000.0,48,0,0,0,0,2,-1,31253.0,10173.0,0,1,0,1,0,0,0,1,0
70000.0,29,0,0,2,-1,0,0,24122.0,9170.0,0,1,0,1,0,0,0,1,0
30000.0,31,0,0,0,0,0,0,152303.0,7272.0,0,1,0,1,0,0,1,0,0
20000.0,48,1,3,2,4,5,4,124326.0,6600.0,0,1,0,0,1,0,0,1,0
150000.0,30,-1,-1,2,-1,-1,-1,5745.0,5049.0,0,1,0,1,0,0,1,0,0
150000.0,45,0,0,0,0,0,0,253879.0,10395.0,0,1,0,0,1,0,1,0,0
330000.0,37,-2,-2,-2,-2,-2,-2,11904.0,11515.0,0,1,1,0,0,0,1,0,0
110000.0,25,0,0,0,0,0,0,574092.0,23100.0,0,1,0,1,0,0,0,1,0
70000.0,25,1,2,0,0,0,0,428764.0,14600.0,0,1,0,1,0,0,0,1,0
150000.0,41,-1,-1,-2,-1,0,0,29473.0,7870.0,0,1,0,1,0,0,1,0,0
50000.0,34,0,0,0,-2,-2,-2,101775.0,2400.0,1,0,0,0,1,0,0,1,0
150000.0,27,2,2,2,2,0,0,1148704.0,147000.0,1,0,0,0,1,0,1,0,0
100000.0,36,1,2,2,2,2,0,202028.0,10500.0,0,1,0,1,0,0,1,0,0
430000.0,34,-1,-1,-1,-1,-1,-1,47835.0,44344.0,1,0,1,0,0,0,1,0,0
10000.0,24,-2,-2,-2,-1,0,0,26312.0,12500.0,1,0,1,0,0,0,0,1,0
50000.0,23,0,0,0,0,0,0,219338.0,13573.0,0,1,1,0,0,0,0,1,0
70000.0,32,1,2,2,2,2,2,145431.0,7300.0,0,1,0,1,0,0,1,0,0
100000.0,32,0,0,0,0,0,0,495237.0,18744.0,1,0,1,0,0,0,0,1,0
20000.0,25,1,2,2,2,2,0,120834.0,5400.0,1,0,0,1,0,0,0,1,0
220000.0,37,-1,-1,-1,0,-1,-1,48475.0,43827.0,1,0,1,0,0,0,1,0,0
50000.0,47,0,0,0,0,0,0,217856.0,8822.0,1,0,0,0,1,0,0,1,0
230000.0,29,-2,-1,-1,-1,-1,-1,9265.0,9973.0,0,1,0,1,0,0,0,1,0
100000.0,28,-1,-1,-1,-1,-1,-1,10761.0,12896.0,0,1,1,0,0,0,0,1,0
450000.0,46,-2,-2,-2,-2,-2,-2,9802.0,11894.0,0,1,1,0,0,0,0,1,0
70000.0,30,0,0,0,-1,0,0,82393.0,25480.0,1,0,1,0,0,0,0,1,0
140000.0,31,2,2,0,0,0,0,691577.0,40012.0,0,1,1,0,0,0,1,0,0
180000.0,35,-2,-2,-2,-2,-2,-2,20193.0,17493.0,0,1,0,1,0,0,0,1,0
30000.0,32,0,0,0,0,0,0,167605.0,7454.0,0,1,0,0,1,0,1,0,0
130000.0,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,0,1,0
170000.0,38,0,0,0,0,0,0,158472.0,21000.0,1,0,0,0,1,0,0,1,0
250000.0,39,1,-1,-1,-1,-1,-1,6522.0,6522.0,1,0,1,0,0,0,1,0,0
160000.0,23,0,0,2,2,0,0,689594.0,37442.0,0,1,0,1,0,0,0,1,0
260000.0,29,0,0,0,0,0,0,1133230.0,36888.0,0,1,1,0,0,0,0,1,0
410000.0,31,-1,-1,-1,0,0,-1,15508.0,11526.0,1,0,1,0,0,0,0,1,0
160000.0,40,0,0,0,0,0,0,158884.0,48402.0,1,0,0,0,0,1,1,0,0
260000.0,25,-1,2,-1,0,0,0,42394.0,22152.0,0,1,1,0,0,0,0,1,0
200000.0,27,0,0,0,0,0,0,986269.0,37825.0,0,1,0,1,0,0,1,0,0
360000.0,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,1,0
360000.0,43,1,-1,-1,-1,-1,0,33724.0,60004.0,1,0,1,0,0,0,1,0,0
90000.0,27,1,-1,-1,-1,-1,-1,8281.0,8323.0,0,1,0,1,0,0,1,0,0
350000.0,38,-1,-1,-1,-1,-1,-1,122181.0,115620.0,1,0,1,0,0,0,1,0,0
290000.0,37,-2,-2,-2,-2,-2,-2,1134588.0,218351.0,1,0,0,1,0,0,1,0,0
200000.0,34,-1,0,0,-1,0,-1,21505.0,3294.0,0,1,1,0,0,0,1,0,0
130000.0,31,0,0,0,0,0,0,596535.0,27888.0,1,0,0,1,0,0,0,1,0
420000.0,49,0,0,0,0,0,0,649088.0,22105.0,0,1,0,1,0,0,0,1,0
80000.0,25,0,0,0,0,0,0,349445.0,13900.0,1,0,0,1,0,0,0,1,0
80000.0,50,-1,-1,-2,-2,-2,-2,7506.0,3106.0,0,1,0,0,1,0,1,0,0
230000.0,28,-1,-1,-1,-1,-1,-1,4671.0,11081.0,0,1,0,1,0,0,1,0,0
90000.0,26,-2,-2,-2,-2,-2,-2,4514.0,2830.0,1,0,0,0,0,1,0,1,0
50000.0,33,0,0,0,0,0,0,118581.0,8871.0,1,0,0,1,0,0,0,1,0
180000.0,44,-1,-1,-1,-1,-1,-1,30531.0,29324.0,0,1,1,0,0,0,1,0,0
500000.0,26,-1,-1,-1,-1,-1,0,9798.0,8774.0,0,1,1,0,0,0,0,1,0
240000.0,45,-1,-1,-1,-1,-1,-1,36234.0,32397.0,0,1,1,0,0,0,1,0,0
50000.0,53,0,0,0,0,0,0,213662.0,7614.0,1,0,0,0,1,0,0,1,0
620000.0,31,0,0,0,0,0,0,3075548.0,362830.0,0,1,1,0,0,0,0,1,0
500000.0,29,-2,-2,-2,-2,-2,-2,902.0,19440.0,0,1,0,1,0,0,0,1,0
200000.0,33,-1,-1,-2,-1,-1,-2,5177.0,1800.0,1,0,1,0,0,0,0,1,0
130000.0,39,2,-1,-1,-1,-1,-1,5797.0,5797.0,1,0,1,0,0,0,1,0,0
240000.0,48,0,0,0,0,0,0,1412179.0,51400.0,1,0,0,1,0,0,1,0,0
400000.0,34,-1,-1,-2,-1,-1,-1,188949.0,149311.0,1,0,1,0,0,0,1,0,0
100000.0,56,-1,-1,-1,-1,-1,-2,1560.0,1170.0,1,0,0,0,1,0,1,0,0
80000.0,33,2,3,2,2,0,0,300055.0,9100.0,0,1,0,1,0,0,1,0,0
190000.0,26,-1,0,0,0,0,0,34805.0,11014.0,1,0,0,1,0,0,0,1,0
80000.0,25,0,0,0,0,0,2,421631.0,14582.0,0,1,0,1,0,0,1,0,0
20000.0,48,2,2,2,2,2,2,92635.0,5297.0,0,1,0,0,1,0,1,0,0
150000.0,31,3,2,2,0,0,2,463726.0,15171.0,1,0,0,1,0,0,0,1,0
260000.0,28,0,0,2,0,0,0,921204.0,183000.0,1,0,0,1,0,0,0,1,0
90000.0,23,2,3,3,2,2,2,505864.0,15900.0,0,1,0,1,0,0,0,1,0
400000.0,33,-2,-2,-2,-2,-2,-2,2410.0,2485.0,0,1,1,0,0,0,1,0,0
390000.0,38,-1,-1,-1,-1,0,0,51795.0,33378.0,0,1,1,0,0,0,0,1,0
120000.0,37,-1,2,-1,-1,-1,-1,135202.0,153375.0,1,0,1,0,0,0,0,1,0
50000.0,50,1,2,0,0,0,0,283442.0,21775.0,0,1,1,0,0,0,1,0,0
260000.0,39,0,0,0,0,0,0,49011.0,4741.0,1,0,1,0,0,0,1,0,0
180000.0,41,0,0,0,0,0,0,745141.0,31111.0,0,1,0,1,0,0,1,0,0
70000.0,37,0,0,0,0,0,0,370649.0,12900.0,1,0,0,1,0,0,1,0,0
30000.0,58,0,0,0,0,0,0,55843.0,4349.0,0,1,0,0,1,0,1,0,0
140000.0,40,2,2,0,0,0,2,211473.0,9383.0,0,1,1,0,0,0,1,0,0
170000.0,56,-1,-1,-1,-1,-1,-1,7124.0,3045.0,0,1,0,1,0,0,0,1,0
380000.0,41,3,3,2,0,0,0,2342907.0,57088.0,0,1,0,1,0,0,1,0,0
250000.0,33,2,2,-2,-2,-2,-2,2500.0,0.0,0,1,0,1,0,0,1,0,0
450000.0,31,-1,-1,-1,-1,0,0,282085.0,219693.0,0,1,1,0,0,0,0,1,0
60000.0,27,1,-1,2,0,0,0,17399.0,5383.0,0,1,1,0,0,0,0,1,0
50000.0,35,0,0,0,0,-1,0,225659.0,56366.0,1,0,1,0,0,0,0,1,0
50000.0,22,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,0,1,0
180000.0,47,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,1,0,0
100000.0,51,0,0,0,0,0,0,517718.0,19100.0,0,1,1,0,0,0,1,0,0
50000.0,36,0,0,0,0,0,0,152032.0,10782.0,0,1,0,1,0,0,0,1,0
110000.0,29,0,0,0,0,0,0,664007.0,26164.0,1,0,0,1,0,0,0,1,0
420000.0,59,0,0,0,0,0,0,688590.0,23272.0,1,0,1,0,0,0,1,0,0
180000.0,27,0,0,0,0,0,0,18094.0,3235.0,0,1,0,1,0,0,1,0,0
60000.0,52,0,0,0,0,0,0,258115.0,10950.0,1,0,0,1,0,0,1,0,0
120000.0,45,0,0,0,0,0,2,546689.0,24215.0,0,1,1,0,0,0,0,1,0
30000.0,24,0,0,0,2,0,0,131768.0,9620.0,0,1,0,1,0,0,0,1,0
140000.0,32,0,0,0,0,0,0,716932.0,33500.0,0,1,1,0,0,0,0,1,0
100000.0,26,0,0,0,0,0,2,28816.0,5407.0,0,1,1,0,0,0,0,1,0
160000.0,37,-1,-1,-1,-1,-1,-2,4162.0,11018.0,0,1,0,1,0,0,1,0,0
60000.0,27,0,0,0,0,0,-1,154818.0,35225.0,0,1,0,1,0,0,1,0,0
490000.0,49,-1,-1,-1,-1,-1,-1,141790.0,150961.0,1,0,1,0,0,0,1,0,0
360000.0,39,-1,-1,-1,-1,-1,-2,8268.0,3304.0,0,1,0,0,1,0,1,0,0
20000.0,22,1,-2,-2,-1,0,0,240.0,2000.0,1,0,0,1,0,0,0,1,0
130000.0,29,0,0,2,0,0,2,560334.0,25700.0,0,1,0,1,0,0,0,1,0
630000.0,46,0,0,0,0,0,0,697218.0,104697.0,1,0,0,1,0,0,1,0,0
260000.0,28,0,0,0,0,0,0,1025229.0,52399.0,0,1,0,1,0,0,0,1,0
80000.0,54,0,0,2,0,0,0,118672.0,8500.0,0,1,0,0,1,0,0,1,0
30000.0,35,1,2,2,2,-1,0,118644.0,31509.0,1,0,1,0,0,0,1,0,0
90000.0,36,1,-2,-2,-2,-2,-1,-746.0,4330.0,0,1,0,1,0,0,1,0,0
80000.0,43,0,0,0,0,0,0,382908.0,16090.0,0,1,0,1,0,0,0,1,0
200000.0,30,1,-1,-1,-1,-1,-1,4688.0,4688.0,1,0,1,0,0,0,0,1,0
10000.0,33,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,0,1,0
150000.0,37,0,0,0,0,0,0,37016.0,17103.0,0,1,0,1,0,0,0,1,0
410000.0,30,-2,-2,-2,-2,-2,-2,11247.0,11747.0,0,1,1,0,0,0,0,1,0
340000.0,38,-1,-1,0,0,0,-1,363613.0,217718.0,0,1,1,0,0,0,1,0,0
270000.0,26,0,0,0,0,0,0,101614.0,7752.0,0,1,0,1,0,0,0,1,0
500000.0,29,-2,-2,-2,-2,-2,-2,17548.0,14884.0,0,1,1,0,0,0,1,0,0
190000.0,36,1,2,2,2,2,2,954817.0,32100.0,1,0,1,0,0,0,0,1,0
30000.0,23,1,2,0,0,0,0,171645.0,3545.0,1,0,0,0,1,0,0,1,0
90000.0,34,0,0,0,0,0,0,101653.0,11018.0,0,1,0,1,0,0,0,1,0
100000.0,40,2,2,0,0,2,0,477845.0,12720.0,0,1,1,0,0,0,1,0,0
150000.0,31,-1,-1,-1,0,0,0,306945.0,150551.0,0,1,1,0,0,0,0,1,0
20000.0,24,0,0,0,0,0,0,129657.0,9083.0,0,1,1,0,0,0,0,1,0
90000.0,39,0,0,0,0,0,0,265448.0,12087.0,0,1,0,1,0,0,1,0,0
30000.0,36,3,2,0,0,-1,-1,121731.0,57028.0,1,0,1,0,0,0,0,1,0
140000.0,45,0,0,0,2,2,2,363135.0,15500.0,0,1,0,1,0,0,1,0,0
40000.0,50,1,2,0,-1,-1,-2,127911.0,24728.0,1,0,0,0,1,0,1,0,0
90000.0,28,0,0,0,0,0,0,193887.0,10600.0,0,1,0,1,0,0,1,0,0
270000.0,26,0,0,0,0,0,0,1223270.0,50813.0,1,0,0,1,0,0,0,1,0
230000.0,28,-1,2,0,0,0,0,88338.0,29120.0,0,1,1,0,0,0,0,1,0
210000.0,29,-2,-2,-2,-2,-2,-2,5536.0,5545.0,1,0,1,0,0,0,0,1,0
30000.0,33,4,3,2,0,0,2,156561.0,5200.0,0,1,0,1,0,0,1,0,0
100000.0,29,4,3,2,0,0,-1,788723.0,104410.0,0,1,0,0,1,0,1,0,0
210000.0,48,0,0,0,0,-1,-1,504136.0,31950.0,1,0,0,0,1,0,0,1,0
220000.0,50,0,0,0,0,-2,-2,664056.0,21052.0,0,1,1,0,0,0,0,1,0
310000.0,37,-1,-1,-1,-1,-1,-1,89877.0,51835.0,1,0,1,0,0,0,1,0,0
120000.0,30,-2,-2,-2,-2,-2,-2,5905.0,5905.0,0,1,0,0,1,0,1,0,0
290000.0,36,2,0,0,0,0,0,1025295.0,5139.0,1,0,1,0,0,0,1,0,0
420000.0,37,-1,-1,-1,-1,-1,-1,86368.0,86782.0,0,1,1,0,0,0,1,0,0
240000.0,35,0,0,0,0,0,0,568910.0,54349.0,0,1,1,0,0,0,0,1,0
80000.0,46,2,2,2,2,0,0,354208.0,13400.0,1,0,1,0,0,0,1,0,0
150000.0,51,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,1,0,0
210000.0,36,0,0,0,0,0,0,327253.0,11473.0,0,1,0,1,0,0,1,0,0
50000.0,46,0,0,0,0,0,0,171578.0,7600.0,1,0,0,1,0,0,1,0,0
130000.0,38,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,0,1,0,1,0,0
90000.0,27,0,0,-1,-1,-2,-2,6698.0,1300.0,0,1,0,1,0,0,0,1,0
100000.0,40,0,0,0,0,0,0,171394.0,17008.0,0,1,0,1,0,0,1,0,0
290000.0,29,-1,2,-1,-1,-1,0,59488.0,20667.0,1,0,0,1,0,0,0,1,0
350000.0,29,-1,-1,-1,-1,-1,-1,41463.0,37730.0,0,1,0,1,0,0,1,0,0
260000.0,28,0,0,0,-1,-1,-1,49896.0,17985.0,1,0,0,1,0,0,1,0,0
150000.0,33,-1,0,-1,-1,-1,-1,57186.0,18451.0,0,1,1,0,0,0,1,0,0
20000.0,46,0,0,0,0,2,0,80021.0,5541.0,1,0,0,1,0,0,0,1,0
190000.0,32,-2,-2,-2,-2,-2,-2,38996.0,30994.0,0,1,1,0,0,0,0,1,0
50000.0,47,0,0,0,0,0,0,308782.0,13436.0,1,0,1,0,0,0,1,0,0
90000.0,37,1,2,2,2,0,0,119109.0,6300.0,0,1,0,1,0,0,1,0,0
30000.0,46,2,2,-1,2,0,0,40211.0,1736.0,0,1,0,0,1,0,0,1,0
50000.0,49,0,0,0,2,0,0,171013.0,7803.0,1,0,0,0,1,0,0,1,0
240000.0,34,0,-1,-1,-1,-1,-1,8826.0,8811.0,0,1,1,0,0,0,1,0,0
20000.0,29,0,0,0,0,0,0,103849.0,5575.0,1,0,0,1,0,0,0,1,0
330000.0,43,0,0,0,0,0,0,86530.0,13670.0,0,1,0,1,0,0,1,0,0
170000.0,27,0,0,0,0,0,0,317247.0,44618.0,0,1,0,1,0,0,0,1,0
100000.0,44,-2,-2,-2,-2,-2,-2,3957.0,7140.0,0,1,0,0,1,0,1,0,0
500000.0,37,0,0,0,0,0,0,219539.0,27600.0,0,1,0,1,0,0,0,1,0
110000.0,33,0,0,2,2,2,2,550625.0,27100.0,0,1,0,1,0,0,1,0,0
200000.0,29,1,-2,-1,-1,-1,-1,22523.0,22823.0,0,1,1,0,0,0,0,1,0
400000.0,38,-2,-2,-2,-2,-2,-2,718.0,595.0,0,1,1,0,0,0,1,0,0
140000.0,26,0,0,0,0,0,0,223835.0,8900.0,0,1,0,1,0,0,1,0,0
170000.0,29,-1,-1,0,-1,-1,-2,21968.0,24638.0,0,1,1,0,0,0,0,1,0
50000.0,51,0,0,0,0,0,0,252983.0,11220.0,1,0,0,0,1,0,1,0,0
150000.0,36,0,0,0,0,0,0,917339.0,25400.0,1,0,0,0,0,1,1,0,0
320000.0,35,-1,2,-1,-1,-1,-1,262061.0,259848.0,0,1,1,0,0,0,1,0,0
50000.0,49,2,0,0,0,0,0,178685.0,10100.0,1,0,0,1,0,0,1,0,0
70000.0,24,1,2,0,0,0,0,105726.0,5248.0,0,1,1,0,0,0,0,1,0
70000.0,25,0,0,0,2,2,0,242055.0,10085.0,0,1,0,1,0,0,0,1,0
140000.0,30,0,0,0,0,0,0,622214.0,28500.0,0,1,1,0,0,0,0,1,0
180000.0,36,-1,-1,-1,0,0,0,187421.0,75670.0,0,1,1,0,0,0,0,1,0
180000.0,35,2,0,0,0,0,0,357162.0,16700.0,1,0,0,0,1,0,1,0,0
210000.0,36,-1,-1,0,-1,-1,-1,29832.0,24058.0,0,1,0,1,0,0,1,0,0
150000.0,31,-2,-2,-2,-2,-2,-2,17918.0,18618.0,1,0,0,1,0,0,1,0,0
220000.0,45,0,0,0,0,0,0,856990.0,26000.0,1,0,0,1,0,0,1,0,0
240000.0,42,-1,-1,-1,-1,-1,-1,186558.0,189809.0,0,1,0,1,0,0,0,1,0
70000.0,45,0,0,0,0,0,0,357634.0,12615.0,0,1,0,0,1,0,1,0,0
50000.0,37,3,2,3,2,2,2,119167.0,6057.0,1,0,0,1,0,0,0,1,0
200000.0,29,0,0,0,0,0,0,259609.0,88335.0,0,1,0,1,0,0,1,0,0
80000.0,25,-1,-1,-1,-2,-1,-1,8617.0,8440.0,0,1,1,0,0,0,0,1,0
130000.0,49,0,0,0,0,0,0,166190.0,7730.0,0,1,0,0,1,0,1,0,0
200000.0,34,-1,-1,-1,-1,-1,-2,19262.0,15653.0,1,0,1,0,0,0,1,0,0
290000.0,32,0,0,0,0,0,0,792381.0,28651.0,0,1,0,1,0,0,1,0,0
220000.0,42,-1,-1,-1,-1,-1,-1,9387.0,12752.0,1,0,0,0,1,0,1,0,0
80000.0,41,0,0,-1,0,-1,-1,12371.0,5860.0,0,1,0,0,1,0,1,0,0
60000.0,31,-1,-1,-1,-1,-1,-1,-496.0,268378.0,0,1,0,1,0,0,1,0,0
250000.0,36,0,0,0,0,0,0,324635.0,11714.0,0,1,0,1,0,0,0,1,0
150000.0,35,0,0,-1,-1,0,0,202785.0,106863.0,1,0,0,1,0,0,0,1,0
150000.0,40,0,0,0,0,0,0,206096.0,63615.0,0,1,0,0,0,1,1,0,0
100000.0,33,-1,2,2,-1,0,0,18804.0,8546.0,0,1,1,0,0,0,0,1,0
50000.0,23,0,0,0,0,0,0,125753.0,7249.0,0,1,1,0,0,0,0,1,0
60000.0,32,1,2,0,0,0,0,298634.0,9712.0,0,1,0,1,0,0,1,0,0
50000.0,46,0,0,0,0,0,-1,16537.0,3283.0,1,0,0,0,1,0,0,1,0
120000.0,46,0,0,0,0,0,0,331093.0,11967.0,0,1,0,1,0,0,0,1,0
80000.0,29,0,0,0,0,0,0,69734.0,5865.0,1,0,0,1,0,0,0,1,0
200000.0,36,0,0,0,0,0,0,82990.0,8840.0,0,1,0,1,0,0,0,1,0
200000.0,31,-1,-1,-1,-1,0,0,19199.0,9892.0,0,1,1,0,0,0,0,1,0
230000.0,35,-1,-1,-1,-1,-2,-2,2690.0,800.0,0,1,1,0,0,0,0,1,0
50000.0,44,0,0,0,0,0,0,51896.0,11329.0,0,1,0,1,0,0,1,0,0
230000.0,42,-2,-2,-2,-2,-2,-2,2280.0,2280.0,1,0,1,0,0,0,0,1,0
130000.0,28,0,0,0,0,0,0,600663.0,25224.0,1,0,0,1,0,0,0,1,0
80000.0,34,0,0,-1,-1,0,0,23599.0,11053.0,0,1,0,1,0,0,1,0,0
50000.0,26,0,0,0,0,0,0,150523.0,6891.0,1,0,0,1,0,0,1,0,0
170000.0,45,0,0,0,0,0,0,674991.0,35159.0,1,0,0,0,1,0,1,0,0
80000.0,53,0,0,0,0,0,0,410262.0,15881.0,0,1,0,0,1,0,0,1,0
300000.0,39,-1,-1,-2,-2,-2,-2,2014.0,2775.0,0,1,1,0,0,0,0,1,0
50000.0,49,0,0,0,0,0,0,232595.0,16766.0,1,0,0,0,1,0,1,0,0
230000.0,45,0,0,0,0,0,0,415040.0,36361.0,0,1,0,1,0,0,1,0,0
80000.0,27,1,-2,-2,-1,-1,-2,200.0,898.0,1,0,0,1,0,0,0,1,0
140000.0,26,0,0,0,0,0,0,634871.0,28444.0,0,1,0,1,0,0,0,1,0
80000.0,54,1,3,2,2,2,0,285503.0,6944.0,1,0,0,1,0,0,1,0,0
50000.0,39,0,0,0,0,0,0,119492.0,8910.0,1,0,0,1,0,0,0,1,0
20000.0,25,4,3,2,0,0,0,112956.0,1541.0,1,0,0,1,0,0,0,1,0
160000.0,29,-2,-2,-2,-2,-2,-2,19103.0,21203.0,0,1,1,0,0,0,0,1,0
30000.0,35,0,0,0,0,0,0,168004.0,6395.0,1,0,0,1,0,0,1,0,0
490000.0,54,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
200000.0,26,-2,-2,-2,-2,-2,-2,30265.0,30938.0,0,1,1,0,0,0,0,1,0
260000.0,27,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,1,0
140000.0,26,0,0,0,0,2,0,831247.0,50631.0,0,1,0,1,0,0,0,1,0
60000.0,27,1,-2,-2,-1,-1,-1,2107.0,2603.0,0,1,1,0,0,0,0,1,0
130000.0,28,-1,-1,-1,-1,-1,-1,15910.0,14633.0,0,1,1,0,0,0,0,1,0
450000.0,34,0,0,0,0,0,0,1116218.0,83703.0,0,1,0,1,0,0,1,0,0
50000.0,46,0,0,0,0,0,0,278429.0,13700.0,0,1,0,1,0,0,0,1,0
350000.0,38,-1,-1,-1,-1,-1,-1,29028.0,30619.0,0,1,0,1,0,0,1,0,0
200000.0,47,-2,-2,-2,-2,-2,-2,82782.0,105608.0,0,1,0,1,0,0,1,0,0
50000.0,24,0,0,0,0,0,0,226408.0,13085.0,0,1,0,1,0,0,0,1,0
80000.0,47,0,0,0,0,-1,0,348032.0,53063.0,1,0,0,0,1,0,1,0,0
290000.0,34,0,0,0,0,0,0,590882.0,157800.0,1,0,0,0,1,0,0,1,0
200000.0,31,7,6,5,4,3,2,1349984.0,3428.0,1,0,0,1,0,0,1,0,0
280000.0,28,1,-2,-1,0,0,-1,27345.0,23094.0,0,1,0,1,0,0,0,1,0
260000.0,29,0,0,0,0,0,0,299445.0,31000.0,1,0,1,0,0,0,0,1,0
30000.0,46,1,-1,0,0,0,0,138163.0,45287.0,0,1,0,1,0,0,0,1,0
180000.0,28,-1,-1,-1,-1,-1,-2,39222.0,33652.0,0,1,1,0,0,0,0,1,0
500000.0,45,-2,-2,-2,-2,-2,-2,2531.0,2478.0,0,1,0,0,1,0,1,0,0
50000.0,41,2,0,0,0,0,0,163805.0,7729.0,1,0,0,1,0,0,1,0,0
160000.0,37,1,2,2,0,0,0,573402.0,18688.0,1,0,0,1,0,0,0,1,0
20000.0,27,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,0,1,0
140000.0,34,-1,-1,-2,-2,-2,-1,3414.0,2220.0,0,1,1,0,0,0,1,0,0
200000.0,29,0,0,0,0,0,0,62590.0,8500.0,0,1,1,0,0,0,0,1,0
130000.0,34,0,0,0,0,0,0,474053.0,21300.0,0,1,1,0,0,0,0,1,0
50000.0,31,0,0,0,0,0,0,194576.0,8432.0,0,1,1,0,0,0,0,1,0
360000.0,28,0,0,0,0,-1,-1,303636.0,3845.0,0,1,0,0,0,1,0,1,0
240000.0,37,3,2,2,2,2,2,1030927.0,42000.0,0,1,1,0,0,0,0,1,0
230000.0,38,0,0,0,0,0,0,168911.0,51120.0,0,1,1,0,0,0,0,1,0
100000.0,46,2,0,0,0,0,0,601434.0,25700.0,1,0,0,1,0,0,1,0,0
180000.0,55,-1,-1,-1,-1,-1,0,37034.0,25270.0,1,0,0,1,0,0,1,0,0
500000.0,33,-2,-2,-2,-1,0,0,265620.0,199309.0,0,1,0,1,0,0,0,1,0
90000.0,45,0,0,0,0,0,0,93197.0,5871.0,1,0,0,0,1,0,1,0,0
30000.0,29,2,2,2,2,2,2,148283.0,8700.0,1,0,0,1,0,0,0,1,0
260000.0,55,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,1,0,0
370000.0,45,0,0,0,0,0,2,1268811.0,154000.0,0,1,0,1,0,0,1,0,0
50000.0,29,0,0,-2,-2,-2,-2,30900.0,1500.0,1,0,0,1,0,0,0,1,0
320000.0,48,2,2,2,2,2,2,1303422.0,49600.0,1,0,1,0,0,0,1,0,0
230000.0,42,2,0,0,0,0,0,727931.0,20595.0,1,0,1,0,0,0,1,0,0
30000.0,29,0,0,0,0,0,0,98507.0,29500.0,0,1,0,1,0,0,1,0,0
500000.0,42,0,0,-1,-1,-1,-2,3311.0,2835.0,1,0,0,1,0,0,1,0,0
30000.0,30,0,0,0,0,0,-2,115814.0,5700.0,1,0,0,1,0,0,1,0,0
330000.0,29,-1,-1,-1,0,0,0,8056.0,3771.0,0,1,1,0,0,0,1,0,0
30000.0,36,1,2,0,0,0,0,158349.0,5216.0,0,1,1,0,0,0,0,1,0
